item_id	stimulus_origin	adaptation_eligibility	original_trial_type	original_stimulus_file	condition	binary_label	sentence	template_family	verb_surface	object_surface	verb_lemma	object_lemma	verb_object_FSG	violation_type	source_record_id	auto_expected_makes_sense_yes_no	auto_structure_complete_yes_no	auto_usf_condition_pass_yes_no	human_sentence_well_formed_yes_no	human_sentence_makes_sense_yes_no	human_notes_optional
CAND_PLAUS_002465	plus	candidate_pending_human_review			incongruent	0	Every day she reaches five reasons	present_3s	reaches	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002466	plus	candidate_pending_human_review			incongruent	0	Last week she reached five reasons	simple_past	reached	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002467	plus	candidate_pending_human_review			incongruent	0	He is reaching five reasons	be_progressive	reaching	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002468	plus	candidate_pending_human_review			incongruent	0	He does not reach five reasons	do_negation	reach	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002469	plus	candidate_pending_human_review			incongruent	0	Every day he reaches five reasons	present_3s	reaches	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002470	plus	candidate_pending_human_review			incongruent	0	Last week he reached five reasons	simple_past	reached	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002471	plus	candidate_pending_human_review			incongruent	0	They are reaching five reasons	be_progressive	reaching	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002472	plus	candidate_pending_human_review			incongruent	0	They do not reach five reasons	do_negation	reach	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002473	plus	candidate_pending_human_review			incongruent	0	Every day they reach five reasons	present_3s	reach	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002474	plus	candidate_pending_human_review			incongruent	0	Last week they reached five reasons	simple_past	reached	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002475	plus	candidate_pending_human_review			incongruent	0	She is reaching six reasons	be_progressive	reaching	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002476	plus	candidate_pending_human_review			incongruent	0	She does not reach six reasons	do_negation	reach	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002477	plus	candidate_pending_human_review			incongruent	0	Every day she reaches six reasons	present_3s	reaches	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002478	plus	candidate_pending_human_review			incongruent	0	Last week she reached six reasons	simple_past	reached	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002479	plus	candidate_pending_human_review			incongruent	0	He is reaching six reasons	be_progressive	reaching	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002480	plus	candidate_pending_human_review			incongruent	0	He does not reach six reasons	do_negation	reach	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002481	plus	candidate_pending_human_review			incongruent	0	Every day he reaches six reasons	present_3s	reaches	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002482	plus	candidate_pending_human_review			incongruent	0	Last week he reached six reasons	simple_past	reached	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002483	plus	candidate_pending_human_review			incongruent	0	They are reaching six reasons	be_progressive	reaching	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002484	plus	candidate_pending_human_review			incongruent	0	They do not reach six reasons	do_negation	reach	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002485	plus	candidate_pending_human_review			incongruent	0	Every day they reach six reasons	present_3s	reach	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002486	plus	candidate_pending_human_review			incongruent	0	Last week they reached six reasons	simple_past	reached	reasons	reach	reason	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002487	plus	candidate_pending_human_review			incongruent	0	She is leaning one bolt	be_progressive	leaning	bolt	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002488	plus	candidate_pending_human_review			incongruent	0	She does not lean one bolt	do_negation	lean	bolt	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002489	plus	candidate_pending_human_review			incongruent	0	Every day she leans one bolt	present_3s	leans	bolt	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002490	plus	candidate_pending_human_review			incongruent	0	Last week she leaned one bolt	simple_past	leaned	bolt	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002491	plus	candidate_pending_human_review			incongruent	0	He is leaning one bolt	be_progressive	leaning	bolt	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002492	plus	candidate_pending_human_review			incongruent	0	He does not lean one bolt	do_negation	lean	bolt	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002493	plus	candidate_pending_human_review			incongruent	0	Every day he leans one bolt	present_3s	leans	bolt	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002494	plus	candidate_pending_human_review			incongruent	0	Last week he leaned one bolt	simple_past	leaned	bolt	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002495	plus	candidate_pending_human_review			incongruent	0	They are leaning one bolt	be_progressive	leaning	bolt	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002496	plus	candidate_pending_human_review			incongruent	0	They do not lean one bolt	do_negation	lean	bolt	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002497	plus	candidate_pending_human_review			incongruent	0	Every day they lean one bolt	present_3s	lean	bolt	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002498	plus	candidate_pending_human_review			incongruent	0	Last week they leaned one bolt	simple_past	leaned	bolt	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002499	plus	candidate_pending_human_review			incongruent	0	She is leaning two bolts	be_progressive	leaning	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002500	plus	candidate_pending_human_review			incongruent	0	She does not lean two bolts	do_negation	lean	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002501	plus	candidate_pending_human_review			incongruent	0	Every day she leans two bolts	present_3s	leans	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002502	plus	candidate_pending_human_review			incongruent	0	Last week she leaned two bolts	simple_past	leaned	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002503	plus	candidate_pending_human_review			incongruent	0	He is leaning two bolts	be_progressive	leaning	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002504	plus	candidate_pending_human_review			incongruent	0	He does not lean two bolts	do_negation	lean	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002505	plus	candidate_pending_human_review			incongruent	0	Every day he leans two bolts	present_3s	leans	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002506	plus	candidate_pending_human_review			incongruent	0	Last week he leaned two bolts	simple_past	leaned	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002507	plus	candidate_pending_human_review			incongruent	0	They are leaning two bolts	be_progressive	leaning	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002508	plus	candidate_pending_human_review			incongruent	0	They do not lean two bolts	do_negation	lean	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002509	plus	candidate_pending_human_review			incongruent	0	Every day they lean two bolts	present_3s	lean	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002510	plus	candidate_pending_human_review			incongruent	0	Last week they leaned two bolts	simple_past	leaned	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002511	plus	candidate_pending_human_review			incongruent	0	She is leaning three bolts	be_progressive	leaning	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002512	plus	candidate_pending_human_review			incongruent	0	She does not lean three bolts	do_negation	lean	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002513	plus	candidate_pending_human_review			incongruent	0	Every day she leans three bolts	present_3s	leans	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002514	plus	candidate_pending_human_review			incongruent	0	Last week she leaned three bolts	simple_past	leaned	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002515	plus	candidate_pending_human_review			incongruent	0	He is leaning three bolts	be_progressive	leaning	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002516	plus	candidate_pending_human_review			incongruent	0	He does not lean three bolts	do_negation	lean	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002517	plus	candidate_pending_human_review			incongruent	0	Every day he leans three bolts	present_3s	leans	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002518	plus	candidate_pending_human_review			incongruent	0	Last week he leaned three bolts	simple_past	leaned	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002519	plus	candidate_pending_human_review			incongruent	0	They are leaning three bolts	be_progressive	leaning	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002520	plus	candidate_pending_human_review			incongruent	0	They do not lean three bolts	do_negation	lean	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002521	plus	candidate_pending_human_review			incongruent	0	Every day they lean three bolts	present_3s	lean	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002522	plus	candidate_pending_human_review			incongruent	0	Last week they leaned three bolts	simple_past	leaned	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002523	plus	candidate_pending_human_review			incongruent	0	She is leaning four bolts	be_progressive	leaning	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002524	plus	candidate_pending_human_review			incongruent	0	She does not lean four bolts	do_negation	lean	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002525	plus	candidate_pending_human_review			incongruent	0	Every day she leans four bolts	present_3s	leans	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002526	plus	candidate_pending_human_review			incongruent	0	Last week she leaned four bolts	simple_past	leaned	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002527	plus	candidate_pending_human_review			incongruent	0	He is leaning four bolts	be_progressive	leaning	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002528	plus	candidate_pending_human_review			incongruent	0	He does not lean four bolts	do_negation	lean	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002529	plus	candidate_pending_human_review			incongruent	0	Every day he leans four bolts	present_3s	leans	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002530	plus	candidate_pending_human_review			incongruent	0	Last week he leaned four bolts	simple_past	leaned	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002531	plus	candidate_pending_human_review			incongruent	0	They are leaning four bolts	be_progressive	leaning	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002532	plus	candidate_pending_human_review			incongruent	0	They do not lean four bolts	do_negation	lean	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002533	plus	candidate_pending_human_review			incongruent	0	Every day they lean four bolts	present_3s	lean	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002534	plus	candidate_pending_human_review			incongruent	0	Last week they leaned four bolts	simple_past	leaned	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002535	plus	candidate_pending_human_review			incongruent	0	She is leaning five bolts	be_progressive	leaning	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002536	plus	candidate_pending_human_review			incongruent	0	She does not lean five bolts	do_negation	lean	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002537	plus	candidate_pending_human_review			incongruent	0	Every day she leans five bolts	present_3s	leans	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002538	plus	candidate_pending_human_review			incongruent	0	Last week she leaned five bolts	simple_past	leaned	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002539	plus	candidate_pending_human_review			incongruent	0	He is leaning five bolts	be_progressive	leaning	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002540	plus	candidate_pending_human_review			incongruent	0	He does not lean five bolts	do_negation	lean	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002541	plus	candidate_pending_human_review			incongruent	0	Every day he leans five bolts	present_3s	leans	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002542	plus	candidate_pending_human_review			incongruent	0	Last week he leaned five bolts	simple_past	leaned	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002543	plus	candidate_pending_human_review			incongruent	0	They are leaning five bolts	be_progressive	leaning	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002544	plus	candidate_pending_human_review			incongruent	0	They do not lean five bolts	do_negation	lean	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002545	plus	candidate_pending_human_review			incongruent	0	Every day they lean five bolts	present_3s	lean	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002546	plus	candidate_pending_human_review			incongruent	0	Last week they leaned five bolts	simple_past	leaned	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002547	plus	candidate_pending_human_review			incongruent	0	She is leaning six bolts	be_progressive	leaning	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002548	plus	candidate_pending_human_review			incongruent	0	She does not lean six bolts	do_negation	lean	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002549	plus	candidate_pending_human_review			incongruent	0	Every day she leans six bolts	present_3s	leans	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002550	plus	candidate_pending_human_review			incongruent	0	Last week she leaned six bolts	simple_past	leaned	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002551	plus	candidate_pending_human_review			incongruent	0	He is leaning six bolts	be_progressive	leaning	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002552	plus	candidate_pending_human_review			incongruent	0	He does not lean six bolts	do_negation	lean	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002553	plus	candidate_pending_human_review			incongruent	0	Every day he leans six bolts	present_3s	leans	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002554	plus	candidate_pending_human_review			incongruent	0	Last week he leaned six bolts	simple_past	leaned	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
CAND_PLAUS_002555	plus	candidate_pending_human_review			incongruent	0	They are leaning six bolts	be_progressive	leaning	bolts	lean	bolt	0.0		USF:absent-both-directions	no	yes	yes	yes	no	
