item_id	stimulus_origin	adaptation_eligibility	original_trial_type	original_stimulus_file	condition	binary_label	sentence	template_family	verb_surface	object_surface	verb_lemma	object_lemma	verb_object_FSG	violation_type	source_record_id	auto_expected_grammatical_yes_no	auto_structure_complete_yes_no	auto_error_annotation_pass_yes_no	human_corrected_event_makes_sense_yes_no	human_sentence_grammatical_yes_no	human_no_extra_errors_yes_no	human_notes_optional
CAND_GRAM_002600	plus	candidate_pending_human_review			plurality_violation	0	Every day they tackle five football	present_3s	tackle	football	tackle	football	0.361	omitted	USF:Cue_Target_Pairs.T-Z:81	no	yes	yes	yes	no	yes	
CAND_GRAM_002601	plus	candidate_pending_human_review			plurality_violation	0	Last week they tackled five football	simple_past	tackled	football	tackle	football	0.361	omitted	USF:Cue_Target_Pairs.T-Z:81	no	yes	yes	yes	no	yes	
CAND_GRAM_002602	plus	candidate_pending_human_review			plurality_violation	0	She is tackling six football	be_progressive	tackling	football	tackle	football	0.361	omitted	USF:Cue_Target_Pairs.T-Z:81	no	yes	yes	yes	no	yes	
CAND_GRAM_002603	plus	candidate_pending_human_review			plurality_violation	0	She does not tackle six football	do_negation	tackle	football	tackle	football	0.361	omitted	USF:Cue_Target_Pairs.T-Z:81	no	yes	yes	yes	no	yes	
CAND_GRAM_002604	plus	candidate_pending_human_review			plurality_violation	0	Every day she tackles six football	present_3s	tackles	football	tackle	football	0.361	omitted	USF:Cue_Target_Pairs.T-Z:81	no	yes	yes	yes	no	yes	
CAND_GRAM_002605	plus	candidate_pending_human_review			plurality_violation	0	Last week she tackled six football	simple_past	tackled	football	tackle	football	0.361	omitted	USF:Cue_Target_Pairs.T-Z:81	no	yes	yes	yes	no	yes	
CAND_GRAM_002606	plus	candidate_pending_human_review			plurality_violation	0	He is tackling six football	be_progressive	tackling	football	tackle	football	0.361	omitted	USF:Cue_Target_Pairs.T-Z:81	no	yes	yes	yes	no	yes	
CAND_GRAM_002607	plus	candidate_pending_human_review			plurality_violation	0	He does not tackle six football	do_negation	tackle	football	tackle	football	0.361	omitted	USF:Cue_Target_Pairs.T-Z:81	no	yes	yes	yes	no	yes	
CAND_GRAM_002608	plus	candidate_pending_human_review			plurality_violation	0	Every day he tackles six football	present_3s	tackles	football	tackle	football	0.361	omitted	USF:Cue_Target_Pairs.T-Z:81	no	yes	yes	yes	no	yes	
CAND_GRAM_002609	plus	candidate_pending_human_review			plurality_violation	0	Last week he tackled six football	simple_past	tackled	football	tackle	football	0.361	omitted	USF:Cue_Target_Pairs.T-Z:81	no	yes	yes	yes	no	yes	
CAND_GRAM_002610	plus	candidate_pending_human_review			plurality_violation	0	They are tackling six football	be_progressive	tackling	football	tackle	football	0.361	omitted	USF:Cue_Target_Pairs.T-Z:81	no	yes	yes	yes	no	yes	
CAND_GRAM_002611	plus	candidate_pending_human_review			plurality_violation	0	They do not tackle six football	do_negation	tackle	football	tackle	football	0.361	omitted	USF:Cue_Target_Pairs.T-Z:81	no	yes	yes	yes	no	yes	
CAND_GRAM_002612	plus	candidate_pending_human_review			plurality_violation	0	Every day they tackle six football	present_3s	tackle	football	tackle	football	0.361	omitted	USF:Cue_Target_Pairs.T-Z:81	no	yes	yes	yes	no	yes	
CAND_GRAM_002613	plus	candidate_pending_human_review			plurality_violation	0	Last week they tackled six football	simple_past	tackled	football	tackle	football	0.361	omitted	USF:Cue_Target_Pairs.T-Z:81	no	yes	yes	yes	no	yes	
CAND_GRAM_002614	plus	candidate_pending_human_review			plurality_violation	0	She is dumping one garbage	be_progressive	dumping	garbage	dump	garbage	0.326	added	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002615	plus	candidate_pending_human_review			plurality_violation	0	She does not dump one garbage	do_negation	dump	garbage	dump	garbage	0.326	added	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002616	plus	candidate_pending_human_review			plurality_violation	0	Every day she dumps one garbage	present_3s	dumps	garbage	dump	garbage	0.326	added	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002617	plus	candidate_pending_human_review			plurality_violation	0	Last week she dumped one garbage	simple_past	dumped	garbage	dump	garbage	0.326	added	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002618	plus	candidate_pending_human_review			plurality_violation	0	He is dumping one garbage	be_progressive	dumping	garbage	dump	garbage	0.326	added	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002619	plus	candidate_pending_human_review			plurality_violation	0	He does not dump one garbage	do_negation	dump	garbage	dump	garbage	0.326	added	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002620	plus	candidate_pending_human_review			plurality_violation	0	Every day he dumps one garbage	present_3s	dumps	garbage	dump	garbage	0.326	added	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002621	plus	candidate_pending_human_review			plurality_violation	0	Last week he dumped one garbage	simple_past	dumped	garbage	dump	garbage	0.326	added	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002622	plus	candidate_pending_human_review			plurality_violation	0	They are dumping one garbage	be_progressive	dumping	garbage	dump	garbage	0.326	added	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002623	plus	candidate_pending_human_review			plurality_violation	0	They do not dump one garbage	do_negation	dump	garbage	dump	garbage	0.326	added	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002624	plus	candidate_pending_human_review			plurality_violation	0	Every day they dump one garbage	present_3s	dump	garbage	dump	garbage	0.326	added	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002625	plus	candidate_pending_human_review			plurality_violation	0	Last week they dumped one garbage	simple_past	dumped	garbage	dump	garbage	0.326	added	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002626	plus	candidate_pending_human_review			plurality_violation	0	She is dumping two garbage	be_progressive	dumping	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002627	plus	candidate_pending_human_review			plurality_violation	0	She does not dump two garbage	do_negation	dump	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002628	plus	candidate_pending_human_review			plurality_violation	0	Every day she dumps two garbage	present_3s	dumps	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002629	plus	candidate_pending_human_review			plurality_violation	0	Last week she dumped two garbage	simple_past	dumped	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002630	plus	candidate_pending_human_review			plurality_violation	0	He is dumping two garbage	be_progressive	dumping	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002631	plus	candidate_pending_human_review			plurality_violation	0	He does not dump two garbage	do_negation	dump	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002632	plus	candidate_pending_human_review			plurality_violation	0	Every day he dumps two garbage	present_3s	dumps	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002633	plus	candidate_pending_human_review			plurality_violation	0	Last week he dumped two garbage	simple_past	dumped	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002634	plus	candidate_pending_human_review			plurality_violation	0	They are dumping two garbage	be_progressive	dumping	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002635	plus	candidate_pending_human_review			plurality_violation	0	They do not dump two garbage	do_negation	dump	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002636	plus	candidate_pending_human_review			plurality_violation	0	Every day they dump two garbage	present_3s	dump	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002637	plus	candidate_pending_human_review			plurality_violation	0	Last week they dumped two garbage	simple_past	dumped	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002638	plus	candidate_pending_human_review			plurality_violation	0	She is dumping three garbage	be_progressive	dumping	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002639	plus	candidate_pending_human_review			plurality_violation	0	She does not dump three garbage	do_negation	dump	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002640	plus	candidate_pending_human_review			plurality_violation	0	Every day she dumps three garbage	present_3s	dumps	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002641	plus	candidate_pending_human_review			plurality_violation	0	Last week she dumped three garbage	simple_past	dumped	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002642	plus	candidate_pending_human_review			plurality_violation	0	He is dumping three garbage	be_progressive	dumping	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002643	plus	candidate_pending_human_review			plurality_violation	0	He does not dump three garbage	do_negation	dump	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002644	plus	candidate_pending_human_review			plurality_violation	0	Every day he dumps three garbage	present_3s	dumps	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002645	plus	candidate_pending_human_review			plurality_violation	0	Last week he dumped three garbage	simple_past	dumped	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002646	plus	candidate_pending_human_review			plurality_violation	0	They are dumping three garbage	be_progressive	dumping	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002647	plus	candidate_pending_human_review			plurality_violation	0	They do not dump three garbage	do_negation	dump	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002648	plus	candidate_pending_human_review			plurality_violation	0	Every day they dump three garbage	present_3s	dump	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002649	plus	candidate_pending_human_review			plurality_violation	0	Last week they dumped three garbage	simple_past	dumped	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002650	plus	candidate_pending_human_review			plurality_violation	0	She is dumping four garbage	be_progressive	dumping	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002651	plus	candidate_pending_human_review			plurality_violation	0	She does not dump four garbage	do_negation	dump	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002652	plus	candidate_pending_human_review			plurality_violation	0	Every day she dumps four garbage	present_3s	dumps	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002653	plus	candidate_pending_human_review			plurality_violation	0	Last week she dumped four garbage	simple_past	dumped	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002654	plus	candidate_pending_human_review			plurality_violation	0	He is dumping four garbage	be_progressive	dumping	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002655	plus	candidate_pending_human_review			plurality_violation	0	He does not dump four garbage	do_negation	dump	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002656	plus	candidate_pending_human_review			plurality_violation	0	Every day he dumps four garbage	present_3s	dumps	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002657	plus	candidate_pending_human_review			plurality_violation	0	Last week he dumped four garbage	simple_past	dumped	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002658	plus	candidate_pending_human_review			plurality_violation	0	They are dumping four garbage	be_progressive	dumping	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002659	plus	candidate_pending_human_review			plurality_violation	0	They do not dump four garbage	do_negation	dump	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002660	plus	candidate_pending_human_review			plurality_violation	0	Every day they dump four garbage	present_3s	dump	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002661	plus	candidate_pending_human_review			plurality_violation	0	Last week they dumped four garbage	simple_past	dumped	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002662	plus	candidate_pending_human_review			plurality_violation	0	She is dumping five garbage	be_progressive	dumping	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002663	plus	candidate_pending_human_review			plurality_violation	0	She does not dump five garbage	do_negation	dump	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002664	plus	candidate_pending_human_review			plurality_violation	0	Every day she dumps five garbage	present_3s	dumps	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002665	plus	candidate_pending_human_review			plurality_violation	0	Last week she dumped five garbage	simple_past	dumped	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002666	plus	candidate_pending_human_review			plurality_violation	0	He is dumping five garbage	be_progressive	dumping	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002667	plus	candidate_pending_human_review			plurality_violation	0	He does not dump five garbage	do_negation	dump	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002668	plus	candidate_pending_human_review			plurality_violation	0	Every day he dumps five garbage	present_3s	dumps	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002669	plus	candidate_pending_human_review			plurality_violation	0	Last week he dumped five garbage	simple_past	dumped	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002670	plus	candidate_pending_human_review			plurality_violation	0	They are dumping five garbage	be_progressive	dumping	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002671	plus	candidate_pending_human_review			plurality_violation	0	They do not dump five garbage	do_negation	dump	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002672	plus	candidate_pending_human_review			plurality_violation	0	Every day they dump five garbage	present_3s	dump	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002673	plus	candidate_pending_human_review			plurality_violation	0	Last week they dumped five garbage	simple_past	dumped	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002674	plus	candidate_pending_human_review			plurality_violation	0	She is dumping six garbage	be_progressive	dumping	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002675	plus	candidate_pending_human_review			plurality_violation	0	She does not dump six garbage	do_negation	dump	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002676	plus	candidate_pending_human_review			plurality_violation	0	Every day she dumps six garbage	present_3s	dumps	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002677	plus	candidate_pending_human_review			plurality_violation	0	Last week she dumped six garbage	simple_past	dumped	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002678	plus	candidate_pending_human_review			plurality_violation	0	He is dumping six garbage	be_progressive	dumping	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002679	plus	candidate_pending_human_review			plurality_violation	0	He does not dump six garbage	do_negation	dump	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002680	plus	candidate_pending_human_review			plurality_violation	0	Every day he dumps six garbage	present_3s	dumps	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002681	plus	candidate_pending_human_review			plurality_violation	0	Last week he dumped six garbage	simple_past	dumped	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002682	plus	candidate_pending_human_review			plurality_violation	0	They are dumping six garbage	be_progressive	dumping	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002683	plus	candidate_pending_human_review			plurality_violation	0	They do not dump six garbage	do_negation	dump	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002684	plus	candidate_pending_human_review			plurality_violation	0	Every day they dump six garbage	present_3s	dump	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
CAND_GRAM_002685	plus	candidate_pending_human_review			plurality_violation	0	Last week they dumped six garbage	simple_past	dumped	garbage	dump	garbage	0.326	omitted	USF:Cue_Target_Pairs.D-F:4061	no	yes	yes	yes	no	yes	
